measure,age,raw,p,z_raw,z_aligned,ss_1_19
PercDevAbs_TR_3,12,9.846260040378592,0.5,0,-0,10
PercDevAbs_TR_3,6,60.717635357621944,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,6.25,56.15998414971973,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,6.5,52.037138658400515,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,6.75,48.32383837588395,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,7,44.99067429150412,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,7.25,42.002373083425326,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,7.5,39.32134354745178,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,7.75,36.90841160574572,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,8,34.7281409984654,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,8.25,32.74766227669543,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,8.5,30.93119525835853,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,8.75,29.23915981296685,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,9,27.639904513726066,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,9.25,26.11612648599554,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,9.5,24.663639980851283,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,9.75,23.27832987599369,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,10,21.96085979608073,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,10.25,20.71691855297135,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,10.5,19.551679137053952,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,10.75,18.46329625850754,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,11,17.44414199279052,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,11.25,16.484895527793938,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,11.5,15.578935926139279,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,11.75,14.721729777941249,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,12,13.91018410108627,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_3,6,89.27097516853513,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,6.25,81.32151234381267,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,6.5,74.28998651662134,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,6.75,68.11989279014885,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,7,62.742607445419566,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,7.25,58.07398067296315,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,7.5,54.024294519385066,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,7.75,50.50057529315306,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,8,47.4201201692313,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,8.25,44.70723896385801,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,8.5,42.27902151552204,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,8.75,40.04267719396403,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,9,37.92497762929894,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,9.25,35.88857108765547,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,9.5,33.92903559263692,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,9.75,32.04180022732688,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,10,30.23414231548782,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,10.25,28.525828971996955,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,10.5,26.935021695763442,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,10.75,25.461747638772138,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,11,24.091053627439198,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,11.25,22.803405613414935,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,11.5,21.585885631281112,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,11.75,20.430657880995337,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,12,19.33334483317116,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_3,6,129.7451183495591,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,6.25,116.58635716674034,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,6.5,105.15112672485269,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,6.75,95.31637802666984,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,7,86.93639000299305,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,7.25,79.8379924007504,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,7.5,73.84129315057736,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,7.75,68.76424778687453,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,8,64.44819274624791,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,8.25,60.75038898414188,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,8.5,57.515413962077254,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,8.75,54.56892116191409,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,9,51.773854399885224,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,9.25,49.062070296575705,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,9.5,46.429029461186275,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,9.75,43.869730701091584,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,10,41.402067516907834,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,10.25,39.06808010811647,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,10.5,36.90650894578887,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,10.75,34.92065284799579,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,11,33.084496637017445,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,11.25,31.362888542616002,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,11.5,29.733339358122294,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,11.75,28.183077375229747,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,12,26.70592497845279,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_3,6,188.41284759923198,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,6.25,167.18130721176314,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,6.5,149.0044536210279,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,6.75,133.62991328476744,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,7,120.76949250866393,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,7.25,110.09374085539643,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,7.5,101.27022845227823,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,7.75,93.97114368070599,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,8,87.916369749116,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,8.25,82.85818726594701,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,8.5,78.52929678571303,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,8.75,74.62994364232532,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,9,70.92477688284961,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,9.25,67.29817919235016,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,9.5,63.74567724150957,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,9.75,60.261889916945144,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,10,56.8815854044337,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,10.25,53.68187762465424,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,10.5,50.733950183561056,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,10.75,48.04660082448214,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,11,45.576981863298094,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,11.25,43.26594204590224,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,11.5,41.07634387301034,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,11.75,38.987951838105296,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,12,36.99200184917224,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_3,6,275.9601792614101,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,6.25,241.96407100943958,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,6.5,213.24200202282464,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,6.75,189.29840582942015,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,7,169.58678035389747,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,7.25,153.50503982824156,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,7.5,140.4623117042652,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,7.75,129.8903635462373,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,8,121.31261387638321,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,8.25,114.31454034976831,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,8.5,108.45337554388587,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,8.75,103.2332792400524,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,9,98.26498937771808,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,9.25,93.35843543549676,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,9.5,88.50951164132512,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,9.75,83.71256074662193,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,10,79.02942122408344,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,10.25,74.59310774786162,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,10.5,70.52656191730796,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,10.75,66.84777129716387,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,11,63.48777487357936,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,11.25,60.34988388949683,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,11.5,57.3741149889986,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,11.75,54.5286967706777,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,12,51.80103175464089,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_3,6,411.3659785419089,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,6.25,356.58066548624004,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,6.5,310.85261840305094,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,6.75,273.23003907356195,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,7,242.69558712773775,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,7.25,218.16541465864978,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,7.5,198.60297191730865,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,7.75,183.03484551010223,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,8,170.6589266469862,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,8.25,160.78868963042925,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,8.5,152.69861694214893,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,8.75,145.57781454743758,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,9,138.78938507179407,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,9.25,132.02324077164343,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,9.5,125.27616276096609,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,9.75,118.54243187734116,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,10,111.92830084065554,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,10.25,105.65806935873324,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,10.5,99.93927107730737,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,10.75,94.80546539545496,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,11,90.1459896807094,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,11.25,85.80378276787457,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,11.5,81.68219346253143,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,11.75,77.73106477748273,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,12,73.93190210071172,0.97725,2.0000024438996027,-2.0000024438996027,4
PercDevAbs_TR_3,6,629.571593355251,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,6.25,539.6670993802248,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,6.5,465.4746049588122,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,6.75,405.17304705476283,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,7,356.8692207279506,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,7.25,318.60630181368117,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,7.5,288.5570925850171,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,7.75,265.0438571407747,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,8,246.7072336777377,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,8.25,232.4018430842377,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,8.5,220.93049542424822,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,8.75,210.95821703100896,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,9,201.43561200146135,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,9.25,191.85225041204683,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,9.5,182.2067294285733,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,9.75,172.49371025206992,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,10,162.8946509858976,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,10.25,153.7878802827993,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,10.5,145.5237788041499,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,10.75,138.16298744648216,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,11,131.5258111671236,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,11.25,125.35461094244755,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,11.5,119.4917392731263,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,11.75,113.85662481366583,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,12,108.42130970427654,0.99018,2.3331552225672416,-2.3331552225672416,3
PercDevAbs_TR_3,6,999.1022451262498,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,6.25,847.063383998118,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,6.5,722.9500701715759,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,6.75,623.2320823259777,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,7,544.3293472304866,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,7.25,482.64185472433496,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,7.5,434.8821408800632,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,7.75,398.0954881445537,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,8,369.9264158407285,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,8.25,348.4205261452655,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,8.5,331.55789960818083,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,8.75,317.0919550795021,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,9,303.254788740627,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,9.25,289.1861958587809,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,9.5,274.88832332188,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,9.75,260.35713608801836,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,10,245.90695366733908,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,10.25,232.1875033537553,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,10.5,219.80104646105463,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,10.75,208.85717983147006,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,11,199.05660240342615,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,11.25,189.96639155712236,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,11.5,181.32270884713958,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,11.75,172.9922682773416,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,12,164.9311376959192,0.99617,2.6667000630340683,-2.6667000630340683,2
PercDevAbs_TR_3,6,1658.2247639666098,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,6.25,1390.7230503468168,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,6.5,1174.6207315902482,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,6.75,1002.8972588832133,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,7,868.590235806717,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,7.25,764.8716825163324,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,7.5,685.6346102103865,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,7.75,625.5004341644574,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,8,580.2478724298624,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,8.25,546.4268665096831,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,8.5,520.5122816820206,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,8.75,498.5943099499733,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,9,477.59230813217386,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,9.25,456.0054228589071,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,9.5,433.8426924408101,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,9.75,411.1033419844367,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,10,388.3474690053544,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,10.25,366.725872683413,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,10.5,347.306176359778,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,10.75,330.2903938503834,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,11,315.16170051549017,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,11.25,301.1666479469895,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,11.5,287.8473499682823,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,11.75,274.97453291178425,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_3,12,262.47583904188116,0.99865,2.999976992703401,-2.999976992703401,1
PercDevAbs_TR_4,6,0.007641411689526084,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_4,6.25,0.0064907677134202965,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_4,6.5,0.005533304745304698,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_4,6.75,0.004761001209276381,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_4,7,0.0041688127211217015,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_4,7.25,0.0037525210087565406,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_4,7.5,0.0035058886409091157,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_4,7.75,0.0034151212526854708,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_4,8,0.003461456890511742,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_4,8.25,0.0036264669291731478,0.00135,-2.999976992703393,2.999976992703393,19
PercDevAbs_TR_4,8.5,0.0039026343950383895,0.00135,-2.999976992703393,2.999976992703393,19
